9_0 Buchnera_aphidicola
1226323_0 Oscillibacter_sp._KLE_1745
1226324_0 Blautia_sp._KLE_1732
1226325_0 Clostridium_sp._KLE_1755
1226723_1 Canis_familiaris_papillomavirus_13
1226968_0 Azospirillum_humicireducens
1227261_0 Actinobaculum_sp._oral_taxon_183_str._F0552
1227354_1 Bean_chlorosis_virus
1227356_1 Dalechampia_chlorotic_mosaic_virus
1227357_1 Datura_leaf_distortion_virus
1227453_0 Haloarcula_japonica_DSM_6131
1227454_0 Halobiforma_nitratireducens_JCM_10879
1227455_0 Halococcus_saccharolyticus_DSM_5350
1227456_0 Halococcus_salifodinae_DSM_8989
1227457_0 Halococcus_thailandensis_JCM_13552
1227461_0 Haloferax_prahovense_DSM_18310
1227463_0 Haloferax_sp._ATCC_BAA-645
1227465_0 Halorubrum_californiensis_DSM_19288
1227466_0 Halorubrum_coriense_DSM_10284
1227468_0 Halorubrum_distributum_JCM_10118
1227481_0 Halorubrum_hochstenium_ATCC_700873
1227482_0 Halorubrum_lipolyticum_DSM_21995
1227484_0 Halorubrum_saccharovorum_DSM_1137
1227485_0 Halorubrum_tebenquichense_DSM_14210
1227487_0 Halogeometricum_pallidum_JCM_14848
1227488_0 Haloterrigena_salina_JCM_13891
1227489_0 Haloterrigena_thermotolerans_DSM_11522
1227490_0 Halovivax_asiaticus_JCM_14624
1227491_0 Natrialba_aegyptia_DSM_13077
1227492_0 Natrialba_chahannaoensis_JCM_10990
1227493_0 Natrialba_hulunbeirensis_JCM_10989
1227495_0 Natrinema_pallidum_DSM_3751
1227496_0 Natrinema_versiforme_JCM_10478
1227497_0 Natronococcus_amylolyticus_DSM_10524
1227498_0 Natronococcus_jeotgali_DSM_18795
1227499_0 Natronolimnobius_innermongolicus_JCM_12255
1227500_0 Natronorubrum_bangense_JCM_10635
1227557_1 Mulberry_badnavirus_1
1227739_0 Hymenobacter_swuensis_DY53
1228012_1 Spodoptera_exigua_iflavirus_2
1228987_0 cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko
1228997_0 Riemerella_anatipestifer_RA-CH-1
1229172_0 Leptolyngbya_sp._KIOST-1
1229186_1 Malakal_virus
1229203_0 actinobacterium_LLX17
1229276_0 Sphingobacterium_deserti
1229324_1 Baminivirus
1229325_1 Niminivirus
1229489_0 beta_proteobacterium_L13
1229512_0 Blattabacterium_cuenoti_BPAA
1229520_0 Alkalibacterium_sp._AK22
1229521_0 Nitrincola_nitratireducens
1229662_1 Pestalotiopsis_fici_W106-1
1229727_0 Thiobacimonas_profunda
1229751_1 Lactococcus_phage_BM13
1229753_1 Escherichia_phage_phAPEC8
1229754_1 Vibrio_phage_vB_VpaM_MAR
1229755_1 Vibrio_phage_vB_VpaS_MAR10
1229756_0 Leuconostoc_gelidum_JB7
1229757_1 Escherichia_phage_EC6
1229758_0 Leuconostoc_carnosum_JB16
1229760_1 Acinetobacter_phage_phiAC-1
1229780_0 Candidatus_Microthrix_parvicella_RN1
1229781_0 Brevibacterium_casei_S18
1229782_1 Propionibacterium_phage_P9.1
1229784_1 Propionibacterium_phage_P14.4
1229786_1 Propionibacterium_phage_P101A
1229787_1 Propionibacterium_phage_P104A
1229788_1 Propionibacterium_phage_P105
1229789_1 Propionibacterium_phage_P100D
1229790_1 Propionibacterium_phage_P100_A
1229791_1 Propionibacterium_phage_P100_1
1229792_1 Propionibacterium_phage_P1.1
1229793_1 Propionibacterium_phage_ATCC29399B_T
1229794_1 Propionibacterium_phage_ATCC29399B_C
1229831_0 Chlamydia_avium_10DC88
1230253_1 Herbert_virus_strain_F23/CI/2004
1230338_0 Moraxella_macacae_0408225
1230341_0 Salimicrobium_jeotgali
1230383_1 Malassezia_sympodialis_ATCC_42132
1230451_0 Haloarcula_argentinensis_DSM_12282
1230453_0 Haloferax_elongans_ATCC_BAA-1513
1230454_0 Halorubrum_aidingense_JCM_13560
1230456_0 Halorubrum_kocurii_JCM_14978
1230457_0 Haloterrigena_limicola_JCM_13563
1230458_0 Natrialba_taiwanensis_DSM_12281
1230460_0 Natronorubrum_sulfidifaciens_JCM_14089
1230730_0 Tissierellia_bacterium_S5-A11
1230734_0 Clostridiales_bacterium_S5-A14a
1230905_1 Lachancea_mirantina
1231048_1 Pseudomonas_phage_vB_PaeM_C2-10_Ab1
1231057_0 Paenisporosarcina_sp._TG-14
1231063_0 Microbacterium_gorillae
1231185_0 Nitratireductor_aquibiodomus_NL21_=_JCM_21793
1231190_0 Nitratireductor_indicus_C115
1231298_1 Cassava_mosaic_Madagascar_alphasatellite
1231334_1 Tomato_leaf_curl_Hajipur_betasatellite
1231336_0 Lactobacillus_shenzhenensis_LY-73
1231339_0 Acetobacter_cibinongensis_4H-1
1231340_0 Acetobacter_indonesiensis_5H-1
1231341_0 Acetobacter_orientalis_21F-2
1231351_0 Acidomonas_methanolica_NBRC_104435
1231391_0 Pusillimonas_noertemannii_BS8
1231392_0 Oceaniovalibus_guishaninsula_JLT2003
1231623_0 Tanticharoenia_sakaeratensis_NBRC_103193
1231624_0 Asaia_bogorensis_NBRC_16594
1231626_0 Cardinium_endosymbiont_cEper1_of_Encarsia_pergandiella
1231657_1 Clohesyomyces_aquaticus
1231903_1 Eilat_virus
1232219_0 Halococcus_agarilyticus
1232410_0 Desulfuromonas_sp._TF
1232428_0 Megasphaera_massiliensis
1232429_0 Nesterenkonia_massiliensis
1232430_0 Nosocomiicoccus_massiliensis
1232436_0 Enorma_timonensis
1232681_0 Lunatimonas_lonarensis
1232683_0 Marinobacterium_sp._AK27
1232866_0 Caballeronia_udeis
1233099_0 Clostridium_tunisiense_TJ
1233171_0 Paraclostridium_bifermentans_ATCC_638
1233231_0 Scytonema_tolypothrichoides_VB-61278
1233383_1 Human_cosavirus
1233488_1 Vibrio_phage_VPMS1
1233675_1 Honeysuckle_yellow_vein_Kagoshima_virus
1234369_0 Chlamydia_pecorum_P787
1234409_0 Catellicoccus_marimammalium_M35/04/3
1234595_0 Pacificimonas_flava
1234600_0 Helicobacter_pylori_Rif2
1234671_0 Acetobacter_papayae_JCM_25143
1234679_0 Carnobacterium_maltaromaticum_LMA28
1234701_1 Pseudomonas_phage_vB_PaeP_p2-10_Or1
1234809_1 Pestivirus_strain_Aydin/04-TR
1234872_1 Dragonfly_circularisvirus
1234874_1 Dragonfly_orbiculatusvirus
1234878_1 Dragonfly_cyclicusvirus
1234879_1 Dragonfly_associated_cyclovirus_1
1234880_1 Dragonfly_associated_cyclovirus_2
1234881_1 Dragonfly_associated_cyclovirus_3
1234882_1 Dragonfly_associated_cyclovirus_4
1234883_1 Dragonfly_associated_cyclovirus_5
1234884_1 Dragonfly-associated_circular_virus_3
1234886_1 Dragonfly-associated_circular_virus_2
1234887_1 Dragonfly_associated_gemykibivirus_1
1234888_1 Dragonfly-associated_microphage_1
1235279_0 Bhargavaea_cecembensis_DSE10
1235427_1 Equine_papillomavirus_type_6
1235428_1 Equus_ferus_caballus_papillomavirus_type_4
1235429_1 Equus_ferus_caballus_papillomavirus_type_5
1235430_1 Equus_ferus_caballus_papillomavirus_type_7
1235441_0 Nocardiopsis_gilva_YIM_90087
1235559_1 Providencia_phage_Redjac
1235640_1 Enterobacteria_phage_M
1235645_1 Propionibacterium_phage_PHL010M04
1235646_1 Propionibacterium_phage_PHL037M02
1235647_1 Propionibacterium_phage_PHL060L00
1235649_1 Propionibacterium_phage_PHL067M10
1235650_1 Propionibacterium_phage_PHL071N05
1235653_1 Propionibacterium_phage_PHL111M01
1235654_1 Propionibacterium_phage_PHL112N00
1235655_1 Propionibacterium_phage_PHL113M01
1235656_1 Propionibacterium_phage_PHL114L00
1235659_1 Staphylococcus_phage_vB_SauM_Remus
1235661_1 Pseudomonas_phage_UFV-P2
1235689_1 Pseudomonas_phage_AF
1235755_0 Salinicoccus_carnicancri_Crm
1235790_0 Eubacterium_sp._14-2
1235792_0 Lachnospiraceae_bacterium_M18-1
1235793_0 Lachnospiraceae_bacterium_COE1
1235794_0 Enterorhabdus_caecimuris_B7
1235795_0 Paenibacillus_barengoltzii_G22
1235796_0 Firmicutes_bacterium_M10-2
1235797_0 Oscillibacter_sp._1-3
1235798_0 Dorea_sp._5-2
1235799_0 Lachnospiraceae_bacterium_3-2
1235800_0 Lachnospiraceae_bacterium_10-1
1235802_0 Eubacterium_plexicaudatum_ASF492
1235811_0 Prevotella_disiens_JCM_6334_=_ATCC_29426
1235813_0 Bacteroides_pyogenes_JCM_10003
1235824_1 Acinetobacter_phage_Abp1
1235834_0 Kosakonia_sacchari_SP1
1235835_0 Anaerotruncus_sp._G3(2012)
1235990_0 Candidatus_Pantoea_carbekii
1236000_1 Klebsiella_phage_JD001
1236047_1 Culex_originated_Tymoviridae-like_virus
1236179_0 Janthinobacterium_sp._B9-8
1236180_0 Halopelagius_longus
1236391_1 Ateles_paniscus_polyomavirus_1
1236392_1 Cebus_albifrons_polyomavirus_1
1236395_1 Cercopithecus_erythrotis_polyomavirus_1
1236398_1 Macaca_fascicularis_polyomavirus_1
1236400_1 Pan_troglodytes_troglodytes_polyomavirus_1
1236406_1 Piliocolobus_badius_polyomavirus_2
1236407_1 Piliocolobus_rufomitratus_polyomavirus_1
1236410_1 Saimiri_sciureus_polyomavirus_1
1236497_0 Prevotella_oulorum_JCM_14966
1236498_0 Bacteroides_paurosaccharolyticus_JCM_15092
1236500_0 Asaia_astilbis_JCM_15831
1236504_0 Prevotella_histicola_JCM_15637_=_DNF00424
1236508_0 Prevotella_aurantiaca_JCM_15754
1236509_0 Prevotella_dentasini_JCM_15908
1236513_0 Bacteroides_faecichinchillae_JCM_17102
1236516_0 Prevotella_saccharolytica_JCM_17484
1236517_0 Prevotella_fusca_JCM_17724
1236520_0 Porphyromonas_cangingivalis_JCM_15983
1236526_0 Porphyromonas_gingivicanis_JCM_15907
1236542_0 Shewanella_marina_JCM_15074
1236573_1 Bacillus_virus_BMBtp2
1236608_0 Moraxella_catarrhalis_BBH18
1236689_0 Candidatus_Methanomethylophilus_alvus_Mx1201
1236703_0 Candidatus_Photodesmus_katoptron_Akat1
1236767_1 Canine_papillomavirus_14
1236902_0 Nocardiopsis_baichengensis_YIM_90130
1236954_0 Bacillus_mannanilyticus_JCM_10596
1236958_0 Sneathiella_glossodoripedis_JCM_23214
1236959_0 Methylobacillus_glycogenes_JCM_2850
1236962_0 Pseudovibrio_denitrificans_JCM_12308
1236970_0 Bacillus_wakoensis_JCM_9140
1236971_0 Bacillus_hemicellulosilyticus_JCM_9152
1236973_0 Bacillus_akibai_JCM_9157
1236976_0 Paenibacillus_pini_JCM_16418
1236979_0 Marinifilum_fragile_JCM_15579
1237149_0 Fulvivirga_imtechensis_AK7
1237159_1 Escherichia_phage_NJ01
1237364_1 Escherichia_phage_HX01
1237500_0 Nocardiopsis_ganjiahuensis_DSM_45031
1237626_1 Plasmodium_inui_San_Antonio_1
1237896_1 Colletotrichum_gloeosporioides_Cg-14
1238162_1 Mungbean_yellow_mosaic_India_virus_associated_betasatellite_[India:_Faizabad:_Cow_Pea:2012]
1238182_0 Caenispirillum_salinarum_AK4
1238186_0 Leucobacter_salsicius_M1-8
1238190_0 Halomonas_jeotgali_Hwa
1238455_1 Dak_Nong_virus
1238993_0 Mycoplasma_pneumoniae_M129-B7
1239307_0 Sodalis_praecaptivus
1239381_1 Streptococcus_phage_phiNJ2
1239382_1 Stenotrophomonas_phage_IME15
1239384_1 Escherichia_phage_IME11
1239386_1 Streptomyces_phage_phiCAM
1239452_1 Brugmansia_mosaic_virus
1239565_1 Mamastrovirus_1
1239566_1 Mamastrovirus_2
1239567_1 Mamastrovirus_3
1239574_1 Mamastrovirus_10
1239577_1 Mamastrovirus_13
1239832_1 Torque_teno_sus_virus_k2b
1239962_0 Mariniradius_saccharolyticus_AK6
1240471_0 Candidatus_Blochmannia_chromaiodes_str._640
1240678_0 Streptomyces_natalensis_ATCC_27448
1241370_1 Okra_leaf_curl_Oman_virus
1241371_1 Abalone_herpesvirus_Victoria/AUS/2009
1241918_1 Le_Blanc_nodavirus
1241933_1 Rousettus_bat_coronavirus_HKU10
1241957_1 Porcine_parvovirus_5
1242245_0 Acinetobacter_johnsonii_XBB1
1242253_0 Lactobacillus_pobuzihii_E100301_=_KCTC_13174
1242864_0 Cystobacter_fuscus_DSM_2262
1242993_0 Ehrlichia_minasensis
1243178_1 Rubus_canadensis_virus_1
1243183_1 Acinetobacter_phage_IME-AB2
1243662_0 Paenibacillus_gorillae
1243664_0 Bacillus_massiliogorillae
1244083_0 Campylobacter_showae_CSUNSWCD
1244529_0 Campylobacter_fetus_subsp._testudinum_Sp3
1244531_0 Campylobacter_iguaniorum
1244563_1 Culex_theileri_flavivirus
1244565_1 Ochlerotatus_caspius_flavivirus
1244856_1 Edwardsiella_phage_KF-1
1244869_0 Magnetospirillum_caucaseum
1245469_0 Bradyrhizobium_oligotrophicum_S58
1245471_0 Pseudomonas_resinovorans_NBRC_106553
1245528_1 Candida_maltosa_Xu316
1245561_1 WUHARV_Parvovirus_1
1245748_1 Aspergillus_turcosus
1245769_1 Lachancea_lanzarotensis
1245890_1 Escherichia_virus_JL1
1245909_1 Sulfolobales_Mexican_rudivirus_1
1245935_0 Tolypothrix_campylonemoides_VB511288
1246301_0 Variovorax_paradoxus_B4
1246444_0 Nocardiopsis_halotolerans_DSM_44410
1246445_0 Nocardiopsis_kunsanensis_DSM_44524
1246460_0 Nocardiopsis_lucentensis_DSM_44048
1246461_0 Nocardiopsis_alkaliphila_YIM_80379
1246474_0 Nocardiopsis_xinjiangensis_YIM_90004
1246475_0 Nocardiopsis_chromatogenes_YIM_90109
1246476_0 Arthrobacter_crystallopoietes_BAB-32
1246485_0 Nocardiopsis_salina_YIM_90010
1246626_0 Bacillus_lehensis_G1
1246650_1 Blechum_interveinal_chlorosis_virus
1246674_1 Emmonsia_parva_UAMH_139
1246677_1 Norovirus_GV
1246849_1 Malvastrum_yellow_vein_Chitwan_betasatellite
1246955_0 Mycoplasma_cynos_C142
1246995_0 Actinoplanes_friuliensis_DSM_7358
1247024_0 Arsenophonus_endosymbiont_str._Hangzhou_of_Nilaparvata_lugens
1247113_1 Astrovirus_VA4
1247114_1 Astrovirus_MLB3
1247115_1 Diuris_virus_A
1247116_1 Diuris_virus_B
1247514_0 Luteimonas_abyssi
1247726_0 Advenella_mimigardefordensis_DPN7
1247963_0 Parvularcula_oceani
1248396_1 Human_papillomavirus_type_156
1248727_0 endosymbiont_of_unidentified_scaly_snail_isolate_Monju
1248760_0 Blastomonas_sp._AAP53
1248916_0 Sandarakinorhabdus_sp._AAP62
1248917_0 Porphyrobacter_sp._AAP82
1249467_1 Okra_enation_leaf_curl_alphasatellite
1249481_0 Brachybacterium_muris_UCD-AY4
1249552_0 Pseudohongiella_spirulinae
1249627_0 Imhoffiella_purpurea
1249634_0 Serratia_marcescens_FGI94
1249648_1 Dragonfly-associated_mastrevirus
1249676_1 Grapevine_endophyte_alphaendornavirus
1249677_1 Heterobasidion_partitivirus_8
1249972_0 Cellulophaga_sp._Hel_I_12
1249975_0 Gillisia_sp._Hel_I_29
1249999_0 Lacinutrix_sp._Hel_I_90
1250004_0 Psychroserpens_sp._Hel_I_66
1250232_0 Muricauda_sp._MAR_2010_75
1250303_1 Sunflower_leaf_curl_Karnataka_alphasatellite
1250316_1 Olive_viral_satellite_RNA
1250539_0 Pelagibaca_abyssi
1254334_0 Psychrobacter_sp._ENNN9_III
1254420_1 Nanay_virus
1254425_1 Porcine_astrovirus_3
1254432_0 Sorangium_cellulosum_So0157-2
1254439_0 Bifidobacterium_thermophilum_RBL67
1255278_0 Achromobacter_denitrificans_NBRC_15125
1255765_1 Tomato_yellow_leaf_curl_China_betasatellite
1256869_1 Perch_perhabdovirus
1256908_0 Eubacterium_ramulus_ATCC_29099
1257021_0 Flammeovirgaceae_bacterium_311
1257118_1 Acanthamoeba_castellanii_str._Neff
1258572_1 Escherichia_phage_EC1-UPM
1259795_0 Coprothermobacter_platensis_DSM_11748
1260251_0 Spiribacter_salinus_M19-40
1260356_0 Enterococcus_faecalis_13-SD-W-01
1260769_1 Ageratum_enation_alphasatellite
1261100_1 Achimota_virus_1
1261101_1 Achimota_virus_2
1261127_0 Citrobacter_amalonaticus_Y19
1261131_0 Candidatus_Liberibacter_americanus_str._Sao_Paulo
1261545_0 Halarchaeum_acidiphilum_MH1-52-1
1261556_0 Xanthomonas_translucens_pv._translucens_DSM_18974
1261617_0 Duganella_zoogloeoides_ATCC_25935
1261621_0 Azoarcus_toluclasticus_ATCC_700605
1261657_1 Murid_betaherpesvirus_8
1262449_0 Clostridium_pasteurianum_DSM_525_=_ATCC_6013
1262450_1 Ophiostoma_piceae_UAMH_11346
1262462_0 Yersinia_enterocolitica_(type_O:5)_str._YE53/03
1262470_0 Herbaspirillum_hiltneri_N3
1262513_1 Serratia_phage_phiMAM1
1262515_1 Leuconostoc_phage_phiLN03
1262516_1 Leuconostoc_phage_phiLN04
1262517_1 Leuconostoc_phage_phiLN12
1262518_1 Leuconostoc_phage_phiLN25
1262522_1 Leuconostoc_phage_P793
1262523_1 Leuconostoc_phage_phiLNTR2
1262527_1 Halovirus_HSTV-2
1262528_1 Halovirus_HVTV-1
1262530_1 Halovirus_HSTV-1
1262532_1 Mycobacterium_phage_BTCU-1
1262533_1 Lactococcus_phage_340
1262535_1 Lactococcus_phage_jm2
1262536_1 Lactococcus_phage_jm3
1262537_1 Lactococcus_phage_P680
1262538_1 Lactococcus_phage_phi7
1262540_1 Vibrio_phage_VP4B
1263082_1 Lichtheimia_corymbifera_JMRC:FSU:9682
1263415_1 Endocarpon_pusillum_Z07020
1263832_0 Bibersteinia_trehalosi_USDA-ARS-USMARC-190
1263870_0 Rhodopirellula_sallentina_SM41
1264554_0 Mycoplasma_meleagridis_ATCC_25294
1264579_0 Halococcus_sediminicola
1264700_1 Edwardsiella_phage_MSW-3
1264737_1 Cronobacter_phage_vB_CskP_GAP227
1264880_1 Sida_ciliaris_golden_mosaic_virus
1264898_1 Ferret_coronavirus
1265309_0 Ruegeria_mobilis_F1926
1265310_0 Mycobacterium_asiaticum_DSM_44297
1265313_0 Pseudohaliea_rubra_DSM_19751
1265350_0 Buchnera_aphidicola_(Aphis_glycines)
1265502_0 Caldimonas_manganoxidans_ATCC_BAA-369
1265503_0 Colwellia_piezophila_ATCC_BAA-637
1265504_0 Curvibacter_lanceolatus_ATCC_14669
1265505_0 Desulfospira_joergensenii_DSM_10085
1265507_0 Succinimonas_amylolytica_DSM_2873
1265738_0 Rhodopirellula_maiorica_SM1
1265817_0 Listeria_floridensis_FSL_S10-1187
1265818_0 Listeria_aquatica_FSL_S10-1188
1265845_0 Listeria_weihenstephanensis_FSL_R9-0317
1265846_0 Listeria_rocourtiae_FSL_F6-920
1265861_0 Brochothrix_campestris_FSL_F6-1037
1266370_0 Nitrospina_gracilis_3/211
1266451_1 Mulberry_vein_banding_virus
1266458_1 Tomato_mottle_wrinkle_virus
1266660_1 Lachancea_dasiensis_CBS_10888
1266666_1 Lachancea_nothofagi_CBS_11611
1266667_1 Lachancea_meyersii_CBS_8951
1266765_0 Geobacter_sp._OR-1
1266845_0 Carnobacterium_inhibens_subsp._gilichinskyi
1266923_0 Brachyspira_hyodysenteriae_ATCC_27164
1266925_0 Nitrosospira_briensis_C-128
1266977_1 Sida_yellow_net_virus
1266993_1 Sida_yellow_blotch_virus
1266994_1 Sida_yellow_mosaic_Alagoas_virus
1266995_1 Sida_mottle_Alagoas_virus
1266996_0 Mycoplasma_orale_ATCC_23714
1266997_0 Mycoplasma_salivarium_ATCC_23064
1266998_0 Paracoccus_zeaxanthinifaciens_ATCC_21588
1267001_0 Mycoplasma_synoviae_ATCC_25204
1267003_0 Lactobacillus_parabrevis_ATCC_53295
1267005_0 Hyphomicrobium_zavarzinii_ATCC_27496
1267021_0 Frischella_perrara
1267169_1 Streptococcus_phage_phiBHN167
1267533_0 Acidobacteriaceae_bacterium_KBS_83
1267534_0 Acidobacteriaceae_bacterium_KBS_89
1267535_0 Acidobacteriaceae_bacterium_KBS_96
1267562_0 Cupriavidus_gilardii_CR3
1267564_0 Halopenitus_malekzadehii
1267585_1 Nilaparvata_lugens_honeydew_virus_1
1267600_0 Pantoea_sp._IMH
1267766_0 Altererythrobacter_atlanticus
1267973_0 Arthrobacter_sp._H5
1267981_0 Arthrobacter_sp._H20
1268072_0 Paenibacillus_sabinae_T27
1268236_0 Aeromonas_molluscorum_848
1268239_0 Pseudoalteromonas_luteoviolacea_B_=_ATCC_29581
1268274_1 Blumeria_graminis_f._sp._tritici_96224
1268383_1 Rosavirus_M-7
1268635_0 Legionella_oakridgensis_ATCC_33761_=_DSM_21215
1269028_1 Acanthamoeba_polyphaga_moumouvirus
1269942_0 Salinivibrio_costicola_subsp._costicola_ATCC_33508_=_LMG_11651
1271862_0 Salmonella_enterica_subsp._enterica_serovar_Typhimurium_var._5-_str._CFSAN001921
1272942_1 Gray_Lodge_virus
1272943_1 Joinjakaka_virus
1272946_1 La_Joya_virus
1272947_1 Landjia_virus
1272949_1 Manitoba_virus
1272953_1 Oita_virus
1272957_1 Sena_Madureira_virus
1272958_1 Sweetwater_Branch_virus
1272959_1 Xiburema_virus
1272960_1 Yata_virus
1273125_0 Rhodococcus_rhodnii_LMG_5362
1273128_1 Kenaf_leaf_curl_betasatellite
1273541_0 Pyrodictium_delaneyi
1273687_0 Mycobacterium_sp._VKM_Ac-1817D
1273707_1 Pseudomonas_virus_H66
1273709_1 Pseudomonas_phage_PaP4
1273711_1 Synechococcus_phage_S-CBP1
1273712_1 Staphylococcus_phage_JS01
1273713_1 Acinetobacter_phage_AB3
1273739_1 Bacillus_virus_Andromeda
1273740_1 Bacillus_virus_Curly
1273741_1 Bacillus_virus_Eoghan
1273742_1 Bacillus_virus_Finn
1273746_1 Halovirus_HCTV-1
1273747_1 Halovirus_HCTV-2
1273748_1 Halovirus_HCTV-5
1273749_1 Halovirus_HGTV-1
1273750_1 Halovirus_HHTV-1
1273751_1 Halovirus_HHTV-2
1273752_1 Halovirus_HRTV-4
1273753_1 Halovirus_HRTV-5
1273754_1 Halovirus_HRTV-7
1273755_1 Halovirus_HRTV-8
1274352_1 Plasmodium_cynomolgi_strain_M
1274374_0 Paenibacillus_antibioticophila
1274402_0 Candidatus_Hepatobacter_penaei
1274631_0 Bradyrhizobium_icense
1274722_0 Erwinia_toletana_DAPP-PG_735
1276143_1 Metarhizium_majus_ARSEF_297
1276181_1 Chaerephon_polyomavirus_1
1276220_0 Spiroplasma_taiwanense_CT-1
1276221_0 Spiroplasma_diminutum_CUAS-1
1276227_0 Spiroplasma_chrysopicola_DF-1
1276229_0 Spiroplasma_syrphidicola_EA-1
1276246_0 Spiroplasma_culicicola_AES-1
1276257_0 Spiroplasma_sabaudiense_Ar-1343
1276258_0 Spiroplasma_apis_B31
1276529_1 Zymoseptoria_tritici_ST99CH_1A5
1276888_0 Vibrio_bivalvicida
1276920_0 Paeniglutamicibacter_gangotriensis_Lz1y
1277257_0 Candidatus_Liberibacter_africanus_PTSAPSY
1277649_1 STL_polyomavirus
1277672_1 Staphylococcus_phage_StauST398-2
1277687_1 Anthracocystis_flocculosa_PF-1
1277886_1 Bacillus_phage_BPS10C
1278073_0 Myxococcus_stipitatus_DSM_14675
1278078_0 Rhodococcus_triatomae_BKS_15-14
1278298_0 Actinomyces_slackii_ATCC_49928
1278299_0 Acholeplasma_multilocale_ATCC_49900
1278302_0 Psychromonas_hadalis_ATCC_BAA-638
1278304_0 Acholeplasma_granularum_ATCC_19168
1278306_0 Fusobacterium_russii_ATCC_25533
1278307_0 Psychromonas_ossibalaenae_ATCC_BAA-1528
1278308_0 Zimmermannella_faecalis_ATCC_13722
1278309_0 Amphritea_japonica_ATCC_BAA-1530
1278311_0 Acholeplasma_axanthum_ATCC_25176
1278479_1 Cyanophage_S-RIM32
1279009_0 Cesiribacter_andamanensis_AMV16
1279015_0 Oceanimonas_smirnovii_ATCC_BAA-899
1279016_0 Pseudoalteromonas_piscicida_ATCC_15057
1279017_0 Microbulbifer_variabilis_ATCC_700307
1279019_0 Thioalkalivibrio_thiocyanoxidans_ARh2
1279038_0 Novispirillum_itersonii_subsp._itersonii_ATCC_12639
1279043_1 Cladophialophora_carrionii_CBS_160.54
1279082_1 Pseudomonas_phage_PPpW-3
1279083_1 Pseudomonas_phage_PPpW-4
1279099_1 Sclerotinia_sclerotiorum_mitovirus_3
1280380_0 Synechococcus_sp._KORDI-100
1280390_0 Gorillibacterium_massiliense
1280514_0 Acidithrix_ferrooxidans
1280523_1 Stachybotrys_chartarum_IBT_7711
1280673_0 Butyrivibrio_sp._AE3006
1280674_0 Prevotella_sp._AGR2160
1280685_0 Butyrivibrio_sp._NC3005
1280686_0 Butyrivibrio_sp._MC2013
1280689_0 Clostridium_paraputrificum_AGR2156
1280692_0 Clostridium_cadaveris_AGR2141
1280700_0 Butyrivibrio_fibrisolvens_FE2007
1280920_1 Sapovirus_Hu/Nagoya/NGY-1/2012/JPN
1280946_0 Hyphomonas_beringensis
1280948_0 Hyphomonas_atlantica
1280949_0 Hyphomonas_adhaerens_MHS-3
1280950_0 Hyphomonas_johnsonii_MHS-2
1280953_0 Hyphomonas_oceanitis_SCH89
1280954_0 Hyphomonas_polymorpha_PS728
1281454_1 Rodent_hepacivirus
1282356_0 Pseudomonas_poae_RE*1-1-14
1282362_0 Asticcacaulis_sp._AC466
1282363_0 Asticcacaulis_sp._YBE204
1282443_1 Cyanoramphus_nest_associated_circular_X_DNA_virus
1282444_1 Cyanoramphus_nest_associated_circular_K_DNA_virus
1282664_0 Streptococcus_oralis_subsp._tigurinus_AZ_3a
1282876_0 alpha_proteobacterium_Mf_1.05b.01
1282887_0 Lachnospira_multipara_ATCC_19207
1282967_1 Haloarcula_hispanica_virus_PH1
1282994_1 Burkholderia_phage_ST79
1282995_1 Serratia_phage_Eta
1283071_1 Vibrio_phage_JA-1
1283076_1 Pelagibacter_phage_HTVC008M
1283077_1 Pelagibacter_phage_HTVC010P
1283078_1 Pelagibacter_phage_HTVC011P
1283079_1 Pelagibacter_phage_HTVC019P
1283279_0 Saccharopolyspora_rectivirgula_DSM_43747
1283283_0 Frankia_sp._Iso899
1283287_0 Nocardioides_sp._Iso805N
1283291_0 Pseudomonas_sp._URMO17WK12:I11
1283291_1 Pseudomonas_sp._URMO17WK12:I11
1283299_0 Conexibacter_woesei_Iso977N
1283300_0 Methylohalobius_crimeensis_10Ki
1283841_1 Stachybotrys_chlorohalonata_IBT_40285
1284197_1 Dactylellina_haptotyla_CBS_200.50
1284208_1 Fusarium_graminearum_hypovirus_1
1284708_0 Tissierellia_bacterium_S7-1-4
1284775_0 Prevotella_sp._S7-1-8
1285382_1 Bacillus_phage_SIOphi
